,is_profit_after_bars_1,is_profit_after_bars_2,is_profit_after_bars_3,is_profit_after_bars_4,is_profit_after_bars_5,is_profit_after_bars_6,is_profit_after_bars_7,is_profit_after_bars_8,is_profit_after_bars_9,is_profit_after_bars_10,datetime,SuperOrderBlock,Volume,UMA,NW,ScalpPro
0,True,True,True,False,False,True,True,True,True,True,2023-10-09 19:50:00,neutral,neutral,long,short,short
1,True,False,False,False,False,False,False,True,True,True,2023-10-09 19:40:00,neutral,long,long,short,short
2,True,True,False,True,False,False,False,False,True,True,2023-10-09 19:35:00,short,neutral,long,short,short
3,True,True,True,True,True,True,True,False,False,True,2023-10-09 19:30:00,neutral,neutral,long,short,short
4,False,True,True,True,False,True,False,True,False,False,2023-10-09 19:25:00,neutral,long,long,short,short
5,True,False,True,True,True,False,True,True,True,False,2023-10-09 19:20:00,neutral,long,short,short,long
6,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:15:00,short,neutral,short,short,long
7,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:10:00,neutral,neutral,short,short,long
8,False,False,True,True,True,True,True,True,True,True,2023-10-09 19:05:00,short,neutral,short,short,long
9,True,False,True,True,True,True,True,True,True,True,2023-10-09 19:00:00,neutral,short,short,short,long
