,is_profit_after_bars_1,is_profit_after_bars_2,is_profit_after_bars_3,is_profit_after_bars_4,is_profit_after_bars_5,is_profit_after_bars_6,is_profit_after_bars_7,is_profit_after_bars_8,is_profit_after_bars_9,is_profit_after_bars_10,datetime,SuperOrderBlock,Volume,UMA,NW,ScalpPro
0,False,False,False,False,False,False,False,False,False,False,2023-10-06 23:00:00,neutral,neutral,short,short,long
1,False,False,False,False,False,False,False,False,False,False,2023-10-06 22:50:00,neutral,neutral,short,short,short
2,False,False,False,False,False,False,False,False,False,False,2023-10-06 22:45:00,neutral,neutral,short,short,short
3,True,False,False,False,False,False,False,False,False,False,2023-10-06 22:40:00,neutral,neutral,long,short,short
4,False,True,False,False,False,False,False,False,False,False,2023-10-06 22:35:00,neutral,neutral,short,short,short
5,True,True,True,False,False,False,False,False,False,False,2023-10-06 22:30:00,neutral,short,short,short,short
6,False,False,False,False,False,False,False,False,False,False,2023-10-06 22:25:00,neutral,neutral,short,short,long
7,False,False,False,False,False,False,False,False,False,False,2023-10-06 22:20:00,neutral,neutral,short,short,long
8,True,True,True,True,True,True,False,False,False,False,2023-10-06 22:15:00,neutral,short,short,short,long
9,False,True,True,False,True,False,True,False,False,False,2023-10-06 22:10:00,neutral,neutral,short,short,long
10,False,False,False,False,False,False,False,False,False,False,2023-10-06 22:05:00,neutral,neutral,short,short,long
11,True,False,False,True,True,False,True,False,True,False,2023-10-06 22:00:00,neutral,neutral,short,short,long
12,False,False,False,False,False,False,False,False,False,False,2023-10-06 21:55:00,neutral,neutral,short,short,long
13,True,False,True,False,False,True,True,False,False,False,2023-10-06 21:50:00,long,neutral,long,short,long
14,False,False,False,False,False,False,False,False,False,False,2023-10-06 21:45:00,neutral,neutral,long,short,short
15,True,False,False,False,False,False,False,False,False,False,2023-10-06 21:40:00,long,neutral,long,short,short
16,False,False,False,False,False,False,False,False,False,False,2023-10-06 21:35:00,neutral,long,long,short,short
17,True,False,True,False,False,False,False,False,False,False,2023-10-06 21:30:00,neutral,long,long,short,short
18,True,True,True,True,False,False,False,False,False,False,2023-10-06 21:25:00,neutral,long,long,short,short
19,True,True,True,True,True,True,True,True,True,False,2023-10-06 21:20:00,neutral,neutral,long,long,short
20,True,True,True,True,True,True,True,True,True,True,2023-10-06 21:15:00,long,neutral,long,short,short
21,False,False,True,True,True,True,True,False,True,False,2023-10-06 21:10:00,neutral,long,long,short,short
22,True,False,True,True,True,True,True,True,True,True,2023-10-06 21:05:00,neutral,long,long,long,long
23,True,True,False,True,True,True,True,True,True,True,2023-10-06 21:00:00,neutral,long,short,long,long
24,True,True,True,True,True,True,True,True,True,True,2023-10-06 20:55:00,neutral,long,short,short,long
25,True,True,True,True,True,True,True,True,True,True,2023-10-06 20:50:00,neutral,long,short,short,long
26,True,True,True,True,True,True,True,True,True,True,2023-10-06 20:45:00,neutral,neutral,short,short,long
27,True,True,True,True,True,True,True,True,True,True,2023-10-06 20:40:00,neutral,short,long,short,short
28,False,False,False,False,True,True,True,True,True,True,2023-10-06 20:35:00,long,neutral,long,short,short
29,False,False,False,False,False,True,True,True,True,True,2023-10-06 20:30:00,neutral,long,long,short,short
30,True,False,False,False,False,False,True,True,True,True,2023-10-06 20:25:00,neutral,long,long,short,short
31,True,True,True,False,False,False,False,True,True,True,2023-10-06 20:20:00,neutral,long,long,short,short
32,True,True,True,True,False,False,True,True,True,True,2023-10-06 20:15:00,neutral,long,long,short,short
33,True,True,True,True,True,False,True,True,True,True,2023-10-06 20:10:00,neutral,neutral,short,short,short
34,True,True,True,True,True,True,True,True,True,True,2023-10-06 20:05:00,neutral,neutral,short,short,short
35,False,True,True,True,True,True,True,True,True,True,2023-10-06 20:00:00,neutral,neutral,short,short,short
36,True,False,True,True,True,True,True,True,True,True,2023-10-06 19:55:00,neutral,short,short,short,short
37,False,False,False,True,True,True,True,True,True,True,2023-10-06 19:50:00,neutral,short,long,short,short
38,False,False,False,False,True,True,True,True,True,True,2023-10-06 19:45:00,neutral,neutral,long,short,short
39,False,False,False,False,False,True,True,True,True,True,2023-10-06 19:40:00,neutral,long,short,short,long
40,True,True,True,False,False,False,True,True,True,True,2023-10-06 19:35:00,neutral,neutral,short,short,long
41,True,True,True,True,False,True,False,True,True,True,2023-10-06 19:30:00,neutral,neutral,short,short,long
42,False,False,True,True,False,False,False,False,True,True,2023-10-06 19:25:00,neutral,neutral,short,short,long
43,True,False,False,True,True,False,False,False,False,True,2023-10-06 19:20:00,neutral,short,short,short,long
44,False,False,False,False,True,True,False,False,False,False,2023-10-06 19:15:00,neutral,short,short,short,long
